"GEO_ID","NAME","P1_001N","P1_001NA","P1_002N","P1_002NA","P1_003N","P1_003NA","P1_004N","P1_004NA","P1_005N","P1_005NA","P1_006N","P1_006NA","P1_007N","P1_007NA","P1_008N","P1_008NA","P1_009N","P1_009NA","P1_010N","P1_010NA","P1_011N","P1_011NA","P1_012N","P1_012NA","P1_013N","P1_013NA","P1_014N","P1_014NA","P1_015N","P1_015NA","P1_016N","P1_016NA","P1_017N","P1_017NA","P1_018N","P1_018NA","P1_019N","P1_019NA","P1_020N","P1_020NA","P1_021N","P1_021NA","P1_022N","P1_022NA","P1_023N","P1_023NA","P1_024N","P1_024NA","P1_025N","P1_025NA","P1_026N","P1_026NA","P1_027N","P1_027NA","P1_028N","P1_028NA","P1_029N","P1_029NA","P1_030N","P1_030NA","P1_031N","P1_031NA","P1_032N","P1_032NA","P1_033N","P1_033NA","P1_034N","P1_034NA","P1_035N","P1_035NA","P1_036N","P1_036NA","P1_037N","P1_037NA","P1_038N","P1_038NA","P1_039N","P1_039NA","P1_040N","P1_040NA","P1_041N","P1_041NA","P1_042N","P1_042NA","P1_043N","P1_043NA","P1_044N","P1_044NA","P1_045N","P1_045NA","P1_046N","P1_046NA","P1_047N","P1_047NA","P1_048N","P1_048NA","P1_049N","P1_049NA","P1_050N","P1_050NA","P1_051N","P1_051NA","P1_052N","P1_052NA","P1_053N","P1_053NA","P1_054N","P1_054NA","P1_055N","P1_055NA","P1_056N","P1_056NA","P1_057N","P1_057NA","P1_058N","P1_058NA","P1_059N","P1_059NA","P1_060N","P1_060NA","P1_061N","P1_061NA","P1_062N","P1_062NA","P1_063N","P1_063NA","P1_064N","P1_064NA","P1_065N","P1_065NA","P1_066N","P1_066NA","P1_067N","P1_067NA","P1_068N","P1_068NA","P1_069N","P1_069NA","P1_070N","P1_070NA","P1_071N","P1_071NA",
"1500000US421010119001","Block Group 1, Census Tract 119, Philadelphia County, Pennsylvania","1291","null","1238","null","34","null","1174","null","1","null","13","null","0","null","16","null","53","null","42","null","24","null","1","null","1","null","0","null","3","null","7","null","0","null","0","null","5","null","0","null","1","null","0","null","0","null","0","null","0","null","10","null","10","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010119002","Block Group 2, Census Tract 119, Philadelphia County, Pennsylvania","1685","null","1612","null","54","null","1528","null","4","null","18","null","0","null","8","null","73","null","72","null","34","null","3","null","0","null","0","null","2","null","26","null","1","null","0","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010119003","Block Group 3, Census Tract 119, Philadelphia County, Pennsylvania","916","null","879","null","7","null","850","null","0","null","8","null","0","null","14","null","37","null","32","null","15","null","0","null","2","null","0","null","2","null","8","null","2","null","0","null","1","null","0","null","0","null","0","null","2","null","0","null","0","null","4","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010119004","Block Group 4, Census Tract 119, Philadelphia County, Pennsylvania","548","null","521","null","92","null","385","null","0","null","40","null","0","null","4","null","27","null","25","null","4","null","1","null","2","null","0","null","4","null","9","null","0","null","0","null","3","null","0","null","1","null","0","null","1","null","0","null","0","null","2","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010119005","Block Group 5, Census Tract 119, Philadelphia County, Pennsylvania","576","null","565","null","10","null","552","null","1","null","1","null","0","null","1","null","11","null","5","null","2","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010120001","Block Group 1, Census Tract 120, Philadelphia County, Pennsylvania","1943","null","1843","null","530","null","1048","null","7","null","212","null","0","null","46","null","100","null","85","null","18","null","2","null","1","null","0","null","28","null","8","null","9","null","2","null","15","null","0","null","0","null","0","null","0","null","2","null","0","null","15","null","12","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010121001","Block Group 1, Census Tract 121, Philadelphia County, Pennsylvania","1610","null","1554","null","368","null","1128","null","1","null","30","null","0","null","27","null","56","null","47","null","21","null","1","null","5","null","2","null","2","null","8","null","2","null","0","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","5","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","4","null","3","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010121002","Block Group 2, Census Tract 121, Philadelphia County, Pennsylvania","1207","null","1126","null","282","null","713","null","6","null","99","null","1","null","25","null","81","null","76","null","17","null","1","null","5","null","0","null","24","null","17","null","2","null","0","null","10","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","3","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010122011","Block Group 1, Census Tract 122.01, Philadelphia County, Pennsylvania","1237","null","1163","null","384","null","564","null","3","null","187","null","1","null","24","null","74","null","61","null","12","null","7","null","7","null","0","null","23","null","0","null","2","null","0","null","9","null","0","null","0","null","1","null","0","null","0","null","0","null","11","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010122012","Block Group 2, Census Tract 122.01, Philadelphia County, Pennsylvania","759","null","722","null","330","null","290","null","3","null","71","null","0","null","28","null","37","null","31","null","6","null","2","null","3","null","0","null","15","null","0","null","0","null","0","null","4","null","1","null","0","null","0","null","0","null","0","null","0","null","6","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010122013","Block Group 3, Census Tract 122.01, Philadelphia County, Pennsylvania","897","null","833","null","197","null","509","null","0","null","103","null","0","null","24","null","64","null","54","null","9","null","2","null","19","null","0","null","10","null","2","null","3","null","2","null","7","null","0","null","0","null","0","null","0","null","0","null","0","null","8","null","1","null","0","null","0","null","6","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1500000US421010122031","Block Group 1, Census Tract 122.03, Philadelphia County, Pennsylvania","658","null","591","null","280","null","143","null","0","null","155","null","1","null","12","null","67","null","51","null","11","null","2","null","8","null","0","null","26","null","0","null","0","null","1","null","2","null","0","null","0","null","0","null","1","null","0","null","0","null","16","null","2","null","0","null","5","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","2","null","1","null","1","null","3","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
